ptnum,id,harmonic_vel_x,harmonic_vel_y,harmonic_vel_z,harmonic_coeff,P_x,P_y,P_z,coexact_vel_x,coexact_vel_y,coexact_vel_z,velocity_x,velocity_y,velocity_z,gamma
2319,0,-0.009259727783501148,-0.0,-0.01403492596000433,-0.09441639482975006,1.5633536577224731,0.0,-1.032038927078247,-0.34003064036369324,0.0,-0.5448209643363953,-0.3492903709411621,0.0,-0.5588558912277222,1.0
2320,0,-0.009208249859511852,-0.0,-0.014061580412089825,-0.09440109878778458,1.566811203956604,0.0,-1.0265692472457886,-0.333061546087265,0.0,-0.5220707654953003,-0.34226977825164795,0.0,-0.5361323952674866,1.0
2321,0,-0.009154626168310642,-0.0,-0.014081605710089207,-0.09435003995895386,1.570199728012085,0.0,-1.021296739578247,-0.32630792260169983,0.0,-0.5051918029785156,-0.3354625403881073,0.0,-0.5192734003067017,1.0
2322,0,-0.009100779891014099,-0.0,-0.01409862283617258,-0.09428474307060242,1.5735206604003906,0.0,-1.0161664485931396,-0.3196302354335785,0.0,-0.49348869919776917,-0.3287310004234314,0.0,-0.5075873136520386,1.0
2323,0,-0.00904848799109459,-0.0,-0.01411602646112442,-0.09422530233860016,1.5767741203308105,0.0,-1.0111294984817505,-0.312889039516449,0.0,-0.4864380955696106,-0.32193753123283386,0.0,-0.5005541443824768,1.0
2324,0,-0.008999419398605824,-0.0,-0.014137047342956066,-0.0941908061504364,1.5799587965011597,0.0,-1.006141185760498,-0.30594414472579956,0.0,-0.48365718126296997,-0.3149435520172119,0.0,-0.4977942109107971,1.0
2325,0,-0.008955202996730804,-0.0,-0.014164873398840427,-0.09420005232095718,1.5830719470977783,0.0,-1.0011602640151978,-0.2986502945423126,0.0,-0.4848772883415222,-0.30760547518730164,0.0,-0.4990421533584595,1.0
2326,0,-0.008917444385588169,-0.0,-0.014202688820660114,-0.09427172690629959,1.5861092805862427,0.0,-0.9961475133895874,-0.29085609316825867,0.0,-0.4899287521839142,-0.29977351427078247,0.0,-0.5041314363479614,1.0
2327,0,-0.008886200375854969,-0.0,-0.014254353009164333,-0.09442412108182907,1.5890729427337646,0.0,-0.9910658001899719,-0.28709593415260315,0.0,-0.49832651019096375,-0.29598212242126465,0.0,-0.5125808715820312,1.0
2328,0,-0.008854304440319538,-0.0,-0.014313002116978168,-0.09460776299238205,1.5920592546463013,0.0,-0.9858942627906799,-0.29238688945770264,0.0,-0.5074971318244934,-0.3012411892414093,0.0,-0.5218101143836975,1.0
2329,0,-0.008821831084787846,-0.0,-0.014373152516782284,-0.09479668736457825,1.5950971841812134,0.0,-0.9806278944015503,-0.29750385880470276,0.0,-0.517171323299408,-0.30632567405700684,0.0,-0.5315445065498352,1.0
2330,0,-0.008789071813225746,-0.0,-0.014435376971960068,-0.09499425441026688,1.5981850624084473,0.0,-0.9752616882324219,-0.3024250864982605,0.0,-0.5273497700691223,-0.3112141489982605,0.0,-0.5417851805686951,1.0
2331,0,-0.008756314404308796,-0.0,-0.01450025662779808,-0.09520386159420013,1.601320743560791,0.0,-0.969790518283844,-0.3071267306804657,0.0,-0.5380316972732544,-0.3158830404281616,0.0,-0.5525319576263428,1.0
2332,0,-0.008723868988454342,-0.0,-0.014568425714969635,-0.0954291820526123,1.6045019626617432,0.0,-0.9642093777656555,-0.31158190965652466,0.0,-0.549212634563446,-0.3203057646751404,0.0,-0.5637810826301575,1.0
2333,0,-0.008681622333824635,-0.0,-0.014612308703362942,-0.09552998095750809,1.6077125072479248,0.0,-0.9585298299789429,-0.30916541814804077,0.0,-0.552708625793457,-0.31784704327583313,0.0,-0.5673209428787231,1.0
2334,0,-0.008633707650005817,-0.0,-0.01463671401143074,-0.09553749859333038,1.6108548641204834,0.0,-0.9528752565383911,-0.30233123898506165,0.0,-0.5489473342895508,-0.3109649419784546,0.0,-0.5635840892791748,1.0
2335,0,-0.008588762022554874,-0.0,-0.014665183611214161,-0.09557106345891953,1.6139384508132935,0.0,-0.9472580552101135,-0.2974819839000702,0.0,-0.5451943278312683,-0.3060707449913025,0.0,-0.5598595142364502,1.0
2336,0,-0.008545385673642159,-0.0,-0.014695572666823864,-0.09561728686094284,1.6169828176498413,0.0,-0.9416777491569519,-0.29458996653556824,0.0,-0.5415314435958862,-0.30313533544540405,0.0,-0.5562270283699036,1.0
2337,0,-0.008502255193889141,-0.0,-0.014725813642144203,-0.09566337615251541,1.6200076341629028,0.0,-0.9361329674720764,-0.2936405539512634,0.0,-0.5380331873893738,-0.30214279890060425,0.0,-0.5527589917182922,1.0
2338,0,-0.008458101190626621,-0.0,-0.014753888361155987,-0.0956968441605568,1.6230322122573853,0.0,-0.9306218028068542,-0.2946329116821289,0.0,-0.534768283367157,-0.30309101939201355,0.0,-0.5495221614837646,1.0
2339,0,-0.00841168686747551,-0.0,-0.014777791686356068,-0.09570537507534027,1.6260759830474854,0.0,-0.9251415729522705,-0.2975812554359436,0.0,-0.5318009257316589,-0.3059929311275482,0.0,-0.5465787053108215,1.0
2340,0,-0.008361800573766232,-0.0,-0.014795515686273575,-0.09567669034004211,1.629158616065979,0.0,-0.9196890592575073,-0.3025158941745758,0.0,-0.5291919112205505,-0.3108777105808258,0.0,-0.5439874529838562,1.0
2341,0,-0.008307255804538727,-0.0,-0.014805056154727936,-0.09559856355190277,1.6323002576828003,0.0,-0.9142604470252991,-0.3094842731952667,0.0,-0.5269988179206848,-0.31779152154922485,0.0,-0.5418038368225098,1.0
2342,0,-0.008246860466897488,-0.0,-0.014804358594119549,-0.09545852988958359,1.635521411895752,0.0,-0.9088514447212219,-0.3185531198978424,0.0,-0.5252777934074402,-0.32679998874664307,0.0,-0.5400821566581726,1.0
2343,0,-0.008179430849850178,-0.0,-0.014791333116590977,-0.0952439233660698,1.6388435363769531,0.0,-0.9034571051597595,-0.3298095464706421,0.0,-0.5240837931632996,-0.3379889726638794,0.0,-0.5388751029968262,1.0
2344,0,-0.008103744126856327,-0.0,-0.014763780869543552,-0.09494145214557648,1.6422888040542603,0.0,-0.8980720639228821,-0.3433648347854614,0.0,-0.5234732627868652,-0.35146859288215637,0.0,-0.5382370352745056,1.0
2345,0,-0.008018559776246548,-0.0,-0.014719409868121147,-0.09453728049993515,1.645880937576294,0.0,-0.8926903009414673,-0.3593561053276062,0.0,-0.5235038995742798,-0.3673746585845947,0.0,-0.5382233262062073,1.0
2346,0,-0.007922596298158169,-0.0,-0.01465579867362976,-0.09401679784059525,1.6496449708938599,0.0,-0.8873053193092346,-0.37795016169548035,0.0,-0.5242363214492798,-0.3858727514743805,0.0,-0.5388920903205872,1.0
2347,0,-0.007814113982021809,-0.0,-0.014579066075384617,-0.09337342530488968,1.6535027027130127,0.0,-0.8818669319152832,-0.36880236864089966,0.0,-0.5334286689758301,-0.3766164779663086,0.0,-0.5480077266693115,1.0
2348,0,-0.007714313920587301,-0.0,-0.014522483572363853,-0.09283800423145294,1.6571605205535889,0.0,-0.8763517141342163,-0.34758561849594116,0.0,-0.5402965545654297,-0.3552999496459961,0.0,-0.5548190474510193,1.0
2349,0,-0.007629235275089741,-0.0,-0.014491675421595573,-0.09246032685041428,1.6606158018112183,0.0,-0.8707743287086487,-0.32850179076194763,0.0,-0.5460048913955688,-0.3361310362815857,0.0,-0.5604965686798096,1.0
2350,0,-0.007557014934718609,-0.0,-0.01448377501219511,-0.09222239255905151,1.6638904809951782,0.0,-0.8651443123817444,-0.31162548065185547,0.0,-0.5509220957756042,-0.31918251514434814,0.0,-0.5654058456420898,1.0
2351,0,-0.007495884783565998,-0.0,-0.014496058225631714,-0.09210702031850815,1.6670070886611938,0.0,-0.859467625617981,-0.2970189154148102,0.0,-0.5553837418556213,-0.3045147955417633,0.0,-0.5698798298835754,1.0
2352,0,-0.007444160524755716,-0.0,-0.014525925740599632,-0.09209775179624557,1.6699886322021484,0.0,-0.8537471294403076,-0.28473904728889465,0.0,-0.5596978664398193,-0.29218319058418274,0.0,-0.5742237567901611,1.0
2353,0,-0.007400225382298231,-0.0,-0.01457087229937315,-0.09217870235443115,1.672858715057373,0.0,-0.84798264503479,-0.2748454809188843,0.0,-0.5641502737998962,-0.2822456955909729,0.0,-0.5787211060523987,1.0
2354,0,-0.00736252823844552,-0.0,-0.014628483913838863,-0.0923345535993576,1.675641655921936,0.0,-0.842171311378479,-0.2674066126346588,0.0,-0.5690085887908936,-0.2747691571712494,0.0,-0.5836371183395386,1.0
2355,0,-0.00732955988496542,-0.0,-0.014696401543915272,-0.09255034476518631,1.678362488746643,0.0,-0.8363076448440552,-0.26250651478767395,0.0,-0.5745278596878052,-0.26983606815338135,0.0,-0.5892242789268494,1.0
2356,0,-0.007299860008060932,-0.0,-0.014772333204746246,-0.09281153976917267,1.6810472011566162,0.0,-0.8303837776184082,-0.26025012135505676,0.0,-0.580953061580658,-0.267549991607666,0.0,-0.595725417137146,1.0
2357,0,-0.007271958515048027,-0.0,-0.01485394686460495,-0.09310343861579895,1.683722734451294,0.0,-0.8243892788887024,-0.2607722580432892,0.0,-0.5885286331176758,-0.26804420351982117,0.0,-0.6033825874328613,1.0
2358,0,-0.00724438950419426,-0.0,-0.014938900247216225,-0.09341128170490265,1.686417818069458,0.0,-0.8183114528656006,-0.26424330472946167,0.0,-0.5974999070167542,-0.2714877128601074,0.0,-0.6124387979507446,1.0
2359,0,-0.0072082700207829475,-0.0,-0.015007250010967255,-0.09363429993391037,1.6891562938690186,0.0,-0.8121585845947266,-0.2668735980987549,0.0,-0.5939826369285583,-0.27408188581466675,0.0,-0.6089898943901062,1.0
2360,0,-0.007154750172048807,-0.0,-0.015032476745545864,-0.09364151954650879,1.6918731927871704,0.0,-0.8062070608139038,-0.2620227336883545,0.0,-0.5675317049026489,-0.26917749643325806,0.0,-0.5825641751289368,1.0
2361,0,-0.007100149989128113,-0.0,-0.015050625428557396,-0.09361226111650467,1.69453763961792,0.0,-0.8004840612411499,-0.25648584961891174,0.0,-0.5480734705924988,-0.26358598470687866,0.0,-0.5631240606307983,1.0
2362,0,-0.00704614631831646,-0.0,-0.015066287480294704,-0.09357227385044098,1.697142481803894,0.0,-0.7949241995811462,-0.25022172927856445,0.0,-0.5347408056259155,-0.25726789236068726,0.0,-0.5498071312904358,1.0
2363,0,-0.006994261872023344,-0.0,-0.015083728358149529,-0.09354540705680847,1.6996803283691406,0.0,-0.7894696593284607,-0.24316979944705963,0.0,-0.5268905758857727,-0.25016406178474426,0.0,-0.5419743061065674,1.0
2364,0,-0.0069459169171750546,-0.0,-0.015107004903256893,-0.0935542955994606,1.7021429538726807,0.0,-0.7840679883956909,-0.23525236546993256,0.0,-0.5240588784217834,-0.24219827353954315,0.0,-0.5391659140586853,1.0
2365,0,-0.006901186425238848,-0.0,-0.015139722265303135,-0.09361596405506134,1.7045235633850098,0.0,-0.7786697149276733,-0.2278192788362503,0.0,-0.5265059471130371,-0.23472046852111816,0.0,-0.5416456460952759,1.0
2366,0,-0.006852669175714254,-0.0,-0.015179374255239964,-0.0936998501420021,1.7068700790405273,0.0,-0.7732121348381042,-0.2274712324142456,0.0,-0.5348834991455078,-0.2343238890171051,0.0,-0.550062894821167,1.0
2367,0,-0.006806178018450737,-0.0,-0.015225774608552456,-0.09382055699825287,1.7092045545578003,0.0,-0.7676647305488586,-0.2254805862903595,0.0,-0.5443707704544067,-0.23228676617145538,0.0,-0.5595965385437012,1.0
2368,0,-0.006762780714780092,-0.0,-0.01528160460293293,-0.09399326890707016,1.7115099430084229,0.0,-0.7620167136192322,-0.22173844277858734,0.0,-0.5548956990242004,-0.22850121557712555,0.0,-0.5701773166656494,1.0
2369,0,-0.006723558995872736,-0.0,-0.015349658206105232,-0.09423372149467468,1.7137682437896729,0.0,-0.7562580108642578,-0.21612055599689484,0.0,-0.5663658380508423,-0.22284412384033203,0.0,-0.58171546459198,1.0
2370,0,-0.006689627654850483,-0.0,-0.015432880260050297,-0.09455841034650803,1.715960144996643,0.0,-0.7503796219825745,-0.2084880918264389,0.0,-0.5786648988723755,-0.2151777297258377,0.0,-0.5940977334976196,1.0
2371,0,-0.006662109401077032,-0.0,-0.015534314326941967,-0.0949842631816864,1.7180646657943726,0.0,-0.7443737387657166,-0.19868972897529602,0.0,-0.5916529297828674,-0.2053518295288086,0.0,-0.6071872711181641,1.0
2372,0,-0.006642162334173918,-0.0,-0.01565716415643692,-0.0955289974808693,1.7200595140457153,0.0,-0.7382341027259827,-0.18656326830387115,0.0,-0.6051619052886963,-0.19320543110370636,0.0,-0.6208190321922302,1.0
2373,0,-0.006627984810620546,-0.0,-0.01577516458928585,-0.09606961905956268,1.721936583518982,0.0,-0.7319974899291992,-0.17987436056137085,0.0,-0.5990747213363647,-0.1865023374557495,0.0,-0.614849865436554,1.0
2374,0,-0.0066099087707698345,-0.0,-0.015862103551626205,-0.09645870327949524,1.7238017320632935,0.0,-0.7259553670883179,-0.179988294839859,0.0,-0.5782967209815979,-0.18659819662570953,0.0,-0.5941588282585144,1.0
2375,0,-0.006588660646229982,-0.0,-0.015938682481646538,-0.09679091721773148,1.7256698608398438,0.0,-0.7201032042503357,-0.18051399290561676,0.0,-0.5608702898025513,-0.18710266053676605,0.0,-0.5768089890480042,1.0
2376,0,-0.00656455522403121,-0.0,-0.01600606180727482,-0.09707259386777878,1.7275450229644775,0.0,-0.7144091129302979,-0.1814284324645996,0.0,-0.5464921593666077,-0.18799299001693726,0.0,-0.5624982118606567,1.0
2377,0,-0.006537854205816984,-0.0,-0.01606527343392372,-0.09730934351682663,1.729430913925171,0.0,-0.7088439464569092,-0.1827138364315033,0.0,-0.5349213480949402,-0.18925169110298157,0.0,-0.5509865880012512,1.0
2378,0,-0.006508793216198683,-0.0,-0.016117284074425697,-0.09750635921955109,1.7313312292099,0.0,-0.7033807039260864,-0.18435628712177277,0.0,-0.5259689688682556,-0.19086506962776184,0.0,-0.5420862436294556,1.0
2379,0,-0.00647758087143302,-0.0,-0.016162989661097527,-0.09766846150159836,1.7332494258880615,0.0,-0.6979939937591553,-0.18634550273418427,0.0,-0.5194922089576721,-0.19282308220863342,0.0,-0.5356552004814148,1.0
2380,0,-0.006444395985454321,-0.0,-0.016203222796320915,-0.09780004620552063,1.7351888418197632,0.0,-0.6926596760749817,-0.1886751353740692,0.0,-0.5153897404670715,-0.19511952996253967,0.0,-0.5315929651260376,1.0
2381,0,-0.00640940573066473,-0.0,-0.016238795593380928,-0.09790542721748352,1.7371529340744019,0.0,-0.6873544454574585,-0.1913415938615799,0.0,-0.5135970115661621,-0.1977510005235672,0.0,-0.5298358201980591,1.0
2382,0,-0.006372770760208368,-0.0,-0.01627051644027233,-0.09798885136842728,1.739145040512085,0.0,-0.6820553541183472,-0.1943439096212387,0.0,-0.5140847563743591,-0.20071667432785034,0.0,-0.5303552746772766,1.0
2383,0,-0.006334628909826279,-0.0,-0.016299160197377205,-0.09805437177419662,1.7411683797836304,0.0,-0.6767396926879883,-0.19768469035625458,0.0,-0.5168582201004028,-0.20401930809020996,0.0,-0.5331574082374573,1.0
2384,0,-0.006289402488619089,-0.0,-0.01632089540362358,-0.09806898236274719,1.7432498931884766,0.0,-0.6713868975639343,-0.2084115892648697,0.0,-0.5211272835731506,-0.21470099687576294,0.0,-0.5374482274055481,1.0
2385,0,-0.006235518492758274,-0.0,-0.016327327117323875,-0.0979904904961586,1.7454652786254883,0.0,-0.6659859418869019,-0.22195982933044434,0.0,-0.526677668094635,-0.22819535434246063,0.0,-0.5430049896240234,1.0
2386,0,-0.006175812799483538,-0.0,-0.01632058434188366,-0.09783656150102615,1.7478101253509521,0.0,-0.660521388053894,-0.23439602553844452,0.0,-0.5338597893714905,-0.24057184159755707,0.0,-0.5501803755760193,1.0
2387,0,-0.006111165974289179,-0.0,-0.01630297861993313,-0.09762009978294373,1.7502728700637817,0.0,-0.6549767255783081,-0.24565263092517853,0.0,-0.5427302122116089,-0.25176379084587097,0.0,-0.559033215045929,1.0
2388,0,-0.006042481400072575,-0.0,-0.016276968643069267,-0.09735477715730667,1.7528412342071533,0.0,-0.6493349671363831,-0.2556404769420624,0.0,-0.5533398985862732,-0.2616829574108124,0.0,-0.5696168541908264,1.0
2389,0,-0.0059706950560212135,-0.0,-0.016245175153017044,-0.0970550924539566,1.7555019855499268,0.0,-0.6435784697532654,-0.26424551010131836,0.0,-0.5657311081886292,-0.2702161967754364,0.0,-0.5819762945175171,1.0
2390,0,-0.005888930521905422,-0.0,-0.016189465299248695,-0.09664487838745117,1.7581431865692139,0.0,-0.6377143859863281,-0.24347837269306183,0.0,-0.5723649263381958,-0.24936731159687042,0.0,-0.5885544419288635,1.0
2391,0,-0.005817112047225237,-0.0,-0.01615946739912033,-0.09639016538858414,1.7604867219924927,0.0,-0.6318178176879883,-0.214596226811409,0.0,-0.5743834376335144,-0.22041334211826324,0.0,-0.5905429124832153,1.0
2392,0,-0.005758713930845261,-0.0,-0.01616458222270012,-0.09633159637451172,1.762572169303894,0.0,-0.6259070038795471,-0.19193466007709503,0.0,-0.5753243565559387,-0.1976933777332306,0.0,-0.5914889574050903,1.0
2393,0,-0.005710295867174864,-0.0,-0.016196366399526596,-0.0964217483997345,1.7644603252410889,0.0,-0.6199901103973389,-0.17519348859786987,0.0,-0.5756182074546814,-0.18090379238128662,0.0,-0.5918145775794983,1.0
2394,0,-0.005668695084750652,-0.0,-0.01624690741300583,-0.09661614894866943,1.7662092447280884,0.0,-0.6140716075897217,-0.16414256393909454,0.0,-0.5756105184555054,-0.16981126368045807,0.0,-0.5918574333190918,1.0
2395,0,-0.005630975589156151,-0.0,-0.016308682039380074,-0.09687264263629913,1.767875075340271,0.0,-0.6081529855728149,-0.1586313545703888,0.0,-0.575574517250061,-0.1642623394727707,0.0,-0.5918832421302795,1.0
2396,0,-0.005594352725893259,-0.0,-0.016374370083212852,-0.0971503034234047,1.7695127725601196,0.0,-0.6022332906723022,-0.15859733521938324,0.0,-0.5757215619087219,-0.16419167816638947,0.0,-0.5920959711074829,1.0
2397,0,-0.005556160118430853,-0.0,-0.016436751931905746,-0.0974089726805687,1.7711772918701172,0.0,-0.5963099002838135,-0.16407279670238495,0.0,-0.5762066841125488,-0.16962894797325134,0.0,-0.5926434397697449,1.0
2398,0,-0.005513777490705252,-0.0,-0.01648850180208683,-0.0976080447435379,1.7729241847991943,0.0,-0.5903789401054382,-0.17519240081310272,0.0,-0.5771333575248718,-0.180706188082695,0.0,-0.5936219096183777,1.0
2399,0,-0.0054645901545882225,-0.0,-0.01652204990386963,-0.09770578891038895,1.774811029434204,0.0,-0.5844358801841736,-0.19220155477523804,0.0,-0.578553318977356,-0.19766615331172943,0.0,-0.5950753688812256,1.0
2400,0,-0.005405943840742111,-0.0,-0.016529414802789688,-0.09765828400850296,1.7768983840942383,0.0,-0.5784758925437927,-0.2154650241136551,0.0,-0.580463171005249,-0.2208709716796875,0.0,-0.5969926118850708,1.0
2401,0,-0.005331994034349918,-0.0,-0.016496235504746437,-0.09738098084926605,1.7792421579360962,0.0,-0.5725047588348389,-0.2401273101568222,0.0,-0.5767751932144165,-0.24545930325984955,0.0,-0.5932714343070984,1.0
2402,0,-0.005239709280431271,-0.0,-0.016414467245340347,-0.09682127833366394,1.7817519903182983,0.0,-0.5666782855987549,-0.25128716230392456,0.0,-0.5558602809906006,-0.2565268576145172,0.0,-0.5722747445106506,1.0
2403,0,-0.005142243579030037,-0.0,-0.016308585181832314,-0.09613296389579773,1.7843735218048096,0.0,-0.5610546469688416,-0.26269251108169556,0.0,-0.5363644361495972,-0.26783475279808044,0.0,-0.5526730418205261,1.0
2404,0,-0.005040526390075684,-0.0,-0.016181284561753273,-0.09532888978719711,1.787104606628418,0.0,-0.5556138753890991,-0.2712317109107971,0.0,-0.5222464799880981,-0.2762722373008728,0.0,-0.5384277701377869,1.0
2405,0,-0.004944298882037401,-0.0,-0.016067223623394966,-0.09458858519792557,1.789806604385376,0.0,-0.550167441368103,-0.2587803900241852,0.0,-0.5350584387779236,-0.263724684715271,0.0,-0.5511256456375122,1.0
2406,0,-0.0048554749228060246,-0.0,-0.015977274626493454,-0.09398013353347778,1.7923710346221924,0.0,-0.544586181640625,-0.24388562142848969,0.0,-0.5493984222412109,-0.24874109029769897,0.0,-0.5653756856918335,1.0
2407,0,-0.004774953238666058,-0.0,-0.015915457159280777,-0.09352537989616394,1.794772744178772,0.0,-0.5388550162315369,-0.22638967633247375,0.0,-0.56517493724823,-0.2311646193265915,0.0,-0.5810903906822205,1.0
2408,0,-0.004703648388385773,-0.0,-0.015886010602116585,-0.09324724227190018,1.7969850301742554,0.0,-0.5329597592353821,-0.20611774921417236,0.0,-0.5822915434837341,-0.21082139015197754,0.0,-0.5981775522232056,1.0
2409,0,-0.004642483312636614,-0.0,-0.01589340902864933,-0.09316970407962799,1.7989792823791504,0.0,-0.5268871784210205,-0.18287986516952515,0.0,-0.60064297914505,-0.18752233684062958,0.0,-0.6165363788604736,1.0
