radius_index,radius,interior,theta_count,analytical_dr_theta_mean,analytical_dr_theta_std,analytical_dr_theta_min,analytical_dr_theta_max,analytical_dr_theta_range,analytical_dtheta_theta_mean,analytical_dtheta_theta_std,analytical_dtheta_theta_min,analytical_dtheta_theta_max,analytical_dtheta_theta_range,analytical_speed_theta_mean,analytical_speed_theta_std,analytical_speed_theta_min,analytical_speed_theta_max,analytical_speed_theta_range,discrete_dr_theta_mean,discrete_dr_theta_std,discrete_dr_theta_min,discrete_dr_theta_max,discrete_dr_theta_range,discrete_dtheta_theta_mean,discrete_dtheta_theta_std,discrete_dtheta_theta_min,discrete_dtheta_theta_max,discrete_dtheta_theta_range,discrete_speed_theta_mean,discrete_speed_theta_std,discrete_speed_theta_min,discrete_speed_theta_max,discrete_speed_theta_range
270,1.9444890186221735,1,55,-1.1321247600892957e-06,7.160683502707576e-07,-1.7863311246873007e-06,-2.3320401944868142e-07,1.5531271052386193e-06,-0.024147464285748755,7.681983242873166e-06,-0.02415788903756226,-0.02414124676608994,1.6642271472321057e-05,0.02414746432291385,7.68195553798361e-06,0.024141246832058837,0.024157889040623125,1.6642208564288108e-05,-0.00031319390237096004,0.00892471586059887,-0.02002312051124369,0.023156278338354274,0.04317939884959797,-0.022991230141940718,0.010349160084430481,-0.05196544985682772,-0.0008040691254103531,0.051161380731417364,0.02508831351547715,0.009275071237186596,0.006298335002623061,0.051969012261916296,0.04567067725929323
271,1.94909811244456,1,55,-1.6347325748489167e-06,1.0231022983125936e-06,-4.034809612888189e-06,-4.926854536988473e-07,3.542124159189342e-06,-0.024758783931056395,2.783229212979857e-06,-0.02476038765335278,-0.024753269290030914,7.11836332186605e-06,0.02475878400617184,2.7831492331282872e-06,0.024753269618675994,0.024760387689307217,7.118070631223494e-06,-0.000386943374578851,0.008766420990376292,-0.018993548043115285,0.02392340271492541,0.042916950758040695,-0.023702149994401598,0.01051738446909975,-0.053011279305025735,-0.00021528554267456667,0.05279599376235117,0.025653776824303233,0.009554626483147057,0.005960143779318338,0.053012498846569514,0.047052355067251174
272,1.9537074614087604,1,55,5.763397865558808e-07,1.8489540640837868e-07,1.0867439699415536e-07,8.473485736856561e-07,7.386741766915007e-07,-0.02538939940357089,1.6919698811884227e-06,-0.025391079391655278,-0.025382662889580725,8.416502074552745e-06,0.025389399410785742,1.6919675612713824e-06,0.025382662903724228,0.025391079391887842,8.416488163614372e-06,-0.0004853073785325352,0.008611299355739576,-0.017987342362389358,0.023112501452012865,0.04109984381440222,-0.024420532555832992,0.01067021828288913,-0.053951026354064596,0.0001972292927892732,0.05414825564685387,0.026236687741873013,0.009810310122328953,0.005828724555066003,0.053951155351037276,0.048122430795971276
273,1.958316553443151,1,55,1.3515613383270687e-07,2.1473058027403655e-07,9.208375410940284e-09,6.598208225492644e-07,6.506124471383241e-07,-0.02607086219544927,3.382203100614556e-06,-0.026077267054402685,-0.026069067562523387,8.19949187929811e-06,0.026070862196683944,3.3822028758518686e-06,0.026069067562525156,0.02607726705517769,8.199492652533752e-06,-0.0005379222367314253,0.008536870264911914,-0.017367691564948905,0.022322513192675253,0.03969020475762416,-0.02512586968969167,0.010753720569828578,-0.05478458217254555,0.0004334011503680202,0.055217983322913576,0.026823950356594815,0.010029707636664454,0.005945591225669948,0.05478470561404782,0.048839114388377874
274,1.9629259177636553,1,55,-2.16057750296848e-06,3.0411003520691373e-08,-2.18023665932193e-06,-2.1079341466969257e-06,7.230251262500437e-08,-0.026714358208552943,2.5459981740344177e-06,-0.026718717125767445,-0.026712869364640197,5.84776112724783e-06,0.02671435829594102,2.5459957265866184e-06,0.02671286945335782,0.02671871720892722,5.847755569398511e-06,-0.0005963352567289455,0.008345315333606907,-0.017784857174795672,0.02155327950420381,0.03933813667899948,-0.02581014542267366,0.010791308572067702,-0.05551206961122559,0.0004933074714026142,0.056005377082628205,0.027365335572488134,0.010185983516480476,0.006331587807025656,0.055513131021289706,0.04918154321426405
275,1.967535017791121,1,55,7.107158266782531e-07,1.6047745626025736e-07,4.1855887779600187e-07,8.325578756150999e-07,4.1399899781909805e-07,-0.02735966504309222,6.170425971195319e-06,-0.027364121631662013,-0.027350117281206784,1.4004350455228826e-05,0.02735966505279312,6.170429474057054e-06,0.0273501172863058,0.02736412164424116,1.4004357935359923e-05,-0.0006611562877628657,0.008161448397066973,-0.018159137117569536,0.020804944308660523,0.03896408142623006,-0.026456417627173795,0.01080481665073156,-0.0561333438449492,0.0003769063952429641,0.05651025024019217,0.02788053548018267,0.010315435300193037,0.006387921418998367,0.05613616662184853,0.049748245202850164
276,1.9721443630364106,1,55,-6.193940459644761e-07,8.255711973477133e-08,-6.563053413091888e-07,-4.1840104881001764e-07,2.3790429249917116e-07,-0.027977985536899636,4.3477684366020265e-06,-0.027988524945663344,-0.027976188594485345,1.2336351177998084e-05,0.027977985543877957,4.347766854597547e-06,0.02797618860215785,0.027988524948806055,1.2336346648204877e-05,-0.0007206276002775259,0.0080747022801879,-0.018490551534237287,0.02007738545229376,0.03856793698653105,-0.027110646991719004,0.010819197838928452,-0.0566485210522354,8.417560223465196e-05,0.05673269665447005,0.028432392541684857,0.010457599992109715,0.005598769703449109,0.05665382641644041,0.0510550567129913
277,1.97675349250164,1,55,3.265657212439797e-06,5.186180356772751e-07,-5.169228979848641e-07,3.380152752719348e-06,3.897075650704212e-06,-0.028623199364508432,4.789863239393756e-07,-0.028623437387546975,-0.028619776128138184,3.6612594087916117e-06,0.028623199555497903,4.790092827779949e-07,0.028619776132806446,0.02862343757064477,3.6614378383231783e-06,-0.0007702171428224498,0.008089527079004327,-0.020147197615373886,0.01937069012271249,0.03951788773808637,-0.02780927157518627,0.010791076822809127,-0.05705752388040731,-0.00038482621804291267,0.056672697662364394,0.029056670750376153,0.010561557283445839,0.00485158811400055,0.057065945505624154,0.052214357391623605
278,1.981362587931666,1,55,-2.9737544030647543e-07,1.645028143267227e-07,-5.769566541320324e-07,1.6557469825162722e-07,7.425313523836595e-07,-0.029267166806160524,9.699904716958868e-07,-0.02927426979375728,-0.029266697736513185,7.572057244095709e-06,0.0292671668081336,9.69990998323848e-07,0.02926669773698155,0.029274269799442802,7.572062461252277e-06,-0.0008048714370186475,0.008186122576935068,-0.02271887611431287,0.01868483125645233,0.0414037073707652,-0.028526284761528527,0.010770926112587719,-0.05736040105481496,-0.0010300879965309357,0.05633031305828403,0.029723203582491666,0.010674893970767443,0.00421898284582232,0.05737249791810334,0.05315351507228102
279,1.985971943887117,1,55,-1.312276763084976e-06,2.5803601891634783e-07,-1.417580381186867e-06,-5.816422379764939e-07,8.359381432103731e-07,-0.02988823537509002,1.1697760868978445e-07,-0.02988860498090313,-0.02988818726472696,4.177161761695358e-07,0.029888235405012405,1.1696945118082306e-07,0.029888187298253974,0.029888604994701702,4.1769644772843284e-07,-0.0008031218744411425,0.008303598734149277,-0.025252649476193902,0.01801976828850033,0.04327241776469423,-0.029179924246554696,0.010690033672851254,-0.057557152864065014,-0.0018517136587506136,0.0557054392053144,0.030340186639808826,0.010715065576369656,0.0038391342676811027,0.05757342028316736,0.05373428601548626
280,1.9905810377208824,1,55,-6.909951769234513e-07,1.9073587423252382e-07,-9.70356490297785e-07,-8.324457044597736e-08,8.871119198518077e-07,-0.030572224761339778,8.344665850764857e-06,-0.030577518218784006,-0.030558502914205688,1.9015304578318126e-05,0.030572224769744694,8.344662271017764e-06,0.030558502929561113,0.030577518225109814,1.9015295548700795e-05,-0.0007485846322927496,0.00833515061295786,-0.025385018265405516,0.017375567176692284,0.0427605854420978,-0.029800457598320663,0.01056326150624143,-0.05764774556366577,-0.002849613041848953,0.05479813252181681,0.03092298161800933,0.010651482960752651,0.003892490940063293,0.05766862397231705,0.05377613303225376
281,1.9951903752315012,1,55,-7.89037944171189e-06,6.410589423349145e-06,-1.273620492153388e-05,1.3459470546983775e-06,1.4082151976232258e-05,-0.03124568203348203,1.782712929922302e-06,-0.031249767364010424,-0.031243248066883188,6.519297127235979e-06,0.031245683687326345,1.7834852758436232e-06,0.031243248070168383,0.031249767392984018,6.519322815635303e-06,-0.0006545420325452263,0.008316580282018702,-0.02471847580283609,0.016752160401230252,0.04147063620406634,-0.030406682093534754,0.010398252885774182,-0.05763219955793386,-0.004023851606632946,0.053608347951300914,0.03149768644364251,0.010496649968985718,0.004474509403336241,0.05765808320360012,0.05318357380026388
282,1.99979949239644,1,55,-7.305047899897933e-06,5.1154181604338545e-06,-1.0873656432313213e-05,2.5481898126683207e-07,1.1128475413580044e-05,-0.03186176594492336,5.815269436676791e-06,-0.031872370108152,-0.03185787912384187,1.449098431012541e-05,0.03186176719314223,5.8144364085640415e-06,0.03185788097952076,0.03187237010917036,1.4489129649596089e-05,-0.0005946110921546056,0.008178160664071475,-0.024093907802427688,0.01614961375251931,0.040243521554946995,-0.031062626956703386,0.010122661229565687,-0.05751052886711459,-0.0053743427451248636,0.052136186121989725,0.03208843320712707,0.010243212012347104,0.005524482079184959,0.05754177236585811,0.05201729028667315
283,2.004408843730832,1,55,-4.183857797192297e-06,4.3717934565328317e-07,-5.567945725809869e-06,-4.04336236776383e-06,1.5245833580460385e-06,-0.032539807298990364,8.245743627008823e-07,-0.03254006998015503,-0.03253719830951585,2.871670639184587e-06,0.0325398075709019,8.245097819983648e-07,0.03253719878592471,0.03254007023156399,2.8714456392769927e-06,-0.0004935354048604268,0.008015279206420563,-0.023511288004021472,0.015567877360279595,0.03907916536430107,-0.03174959807238475,0.009887515282378629,-0.05728269235216344,-0.006901195684107078,0.050381496668056365,0.03271386995719237,0.01000454529670809,0.006928826506367944,0.05731961907821334,0.050390792571845394
